tactic_id,impression_pixel_json
331032,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N149404.2079317MEDIAMATHPROGRAMM\/B9246245.125618650;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329580,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15420659&PluID=0&ord=[timestamp]&rtu=-1""]"
330838,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N208202.1081839AUDIENCETRADING.C\/B9159850.125516267;sz=1x1;ord=[RANDOM_NUMBER]?"",""https:\/\/ohlone.vizu.com\/a.gif?vzcid=29700&vzadid=custom_dinneryeastrolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]""]"
327154,[]
329396,NULL
338669,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9289660.126448591;dc_trk_aid=299592702;dc_trk_cid=67479092;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
339383,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=402&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4247892;130163541;303038294;69776133&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N9404.1308838.XAXIS.COM\/B9430817.130163541;dc_trk_aid=303038294;dc_trk_cid=69776133;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329269,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305160&PluID=0&ord=[timestamp]&rtu=-1""]"
315160,"[""http:\/\/d1vq1p4wbzam8w.sitescoutadserver.com\/cf?con=2d3be6a784""]"
333136,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16281740&PluID=0&ord=[timestamp]&rtu=-1""]"
337528,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6036.1264338TRIPLELIFTINC\/B9331301.129111520;dc_trk_aid=302397813;dc_trk_cid=69389169;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/33374?limit=1""]"
334931,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=889&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4348087;128877001;301773801;69051153&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N9373.1308838.XAXIS.COM\/B7993471.128877001;dc_trk_aid=301773801;dc_trk_cid=69051153;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
326323,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329384&PluID=0&ord=[timestamp]&rtu=-1""]"
333053,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283817&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
331291,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15743582&PluID=0&ord=[timestamp]&rtu=-1&dspu=$$%%TTD_TDID%%$$""]"
335384,"[""https:\/\/ad.doubleclick.net\/ddm\/jump\/N9492.275383.THEEXCHANGELAB\/B9094408.129456077;sz=1x1;ord=${CACHEBUSTER}?""]"
326996,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14829115&PluID=0&ord=[timestamp]&rtu=-1""]"
324876,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329394&PluID=0&ord=[timestamp]&rtu=-1""]"
329262,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305169&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
337802,NULL
327701,"[""https:\/\/ads.avocet.io\/i?id=55f2aa6562f5ba1757540980""]"
329603,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N149404.2079317MEDIAMATHPROGRAMM\/B9148592.124662651;sz=1x1;ord=[timestamp]?""]"
329581,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15420661&PluID=0&ord=[timestamp]&rtu=-1""]"
337586,[]
332686,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N7252.149937.VARICKMM\/B9321943.127288869;dc_trk_aid=300318798;dc_trk_cid=68166427;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
332156,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8092.291508.ACCUENMEDIA.COM\/B9282544.125982848;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
332335,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N733.1852769TRIPLELIFT.COM\/B9316681.126771808;dc_trk_aid=299782673;dc_trk_cid=67910019;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329264,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305164&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
337721,[]
324618,[]
330451,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5364.152304.OMGTRADINGDESK\/B9142409.125115633;sz=1x1;ord=[timestamp]?""]"
337177,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334131.130360984;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337898,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130417925;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
335635,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5960.285985.MEDIAIQ\/B9296027.128875342;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/secure.adnxs.com\/px?id=684799&seg=4861410&t=2""]"
336820,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9321756.129004235;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330957,"[""https:\/\/voken.eyereturn.com\/pix?1176848?""]"
326247,[]
338150,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16650006&PluID=0&ord=[timestamp]&rtu=-1""]"
336221,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334430.129007581;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
326807,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329384&PluID=0&ord=[timestamp]&rtu=-1""]"
338922,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3657.1852769TRIPLELIFT.COM\/B9351697.131091151;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330353,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329425&PluID=0&ord=[timestamp]&rtu=-1""]"
327149,[]
329630,"[""https:\/\/pixel.adsafeprotected.com\/rjss\/st\/45340\/6527363\/skeleton.js"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9207.285985MEDIAIQ\/B9065002.124352337;sz=1x1;ord=${CACHEBUSTER]?""]"
339437,[]
336402,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N4854.668587.AODDISPLAY\/B9372121.129689257;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
322967,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329353&PluID=0&ord=[timestamp]&rtu=-1""]"
315002,[]
328836,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15226527&PluID=0&ord=[timestamp]&rtu=-1""]"
334321,"[""http:\/\/tags.bluekai.com\/site\/29673?limit=1"",""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16523288&PluID=0&ord=[timestamp]&rtu=-1""]"
332496,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=10355&c=104981&b=115550&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
329126,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6488.1264338TRIPLELIFTINC\/B8767347.123795978;sz=1x1;ord=[timestamp]?""]"
335606,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9370641.127465423;dc_trk_aid=300499850;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
333019,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283764&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29697?limit=1""]"
333148,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimpj\/N6643.1264338TRIPLELIFTINC\/B9352972.127488386;dc_trk_aid=300507037;dc_trk_cid=68537550;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
338053,[]
338263,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3577.2100704VIVAKI-TRIPLELIFT\/B9428917.130835464;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
325188,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.1264338TRIPLELIFTINC\/B8798676.121190412;dc_trk_aid=294104948;dc_trk_cid=63394380;ord=[timestamp]?""]"
334165,[]
339029,"[""http:\/\/nypi.dc-storm.com\/dcv4\/logi.aspx?tsid=1018087&sid=111814&acid=103799&crf=12292&agrf=122923385939&adrf=4561876&rnd=[cachebuster]"",""http:\/\/amp.mediaforge.com\/link\/things4906\/4cda8b08-026f-11e6-9dc2-fd0fae6348d6""]"
326216,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14438182&PluID=0&ord=[timestamp]&rtu=-1""]"
322743,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5956.Turn\/B8271547.118521101;sz=1x1;ord=[timestamp]?""]"
334920,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5622.1264338TRIPLELIFTINC\/B8431096.127530683;dc_trk_aid=300676001;dc_trk_cid=67745793;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31003?limit=1""]"
336482,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6036.1264338TRIPLELIFTINC\/B9331301.129110726;dc_trk_aid=302440175;dc_trk_cid=69417543;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
326951,"[""https:\/\/ads.bridgetrack.com\/event\/?type=-1&BTData=OFt.B.gAB4f.Cx.v5.bZe6.iBg.Eq7E.e!N.1.nB.BZv.E&r=[random]""]"
329404,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15303599&PluID=0&ord=[timestamp]&rtu=-1""]"
326918,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.226576.DBM\/B8948383.122348986;dc_trk_aid=295403526;dc_trk_cid=65287013;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
339949,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3577.2100704VIVAKI-TRIPLELIFT\/B9428917.130834797;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
331709,[]
332745,NULL
332742,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16262082&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/secure-gl.imrworldwide.com\/u\/ad?ca=31090&cr=hxtriplelift&ce=hx&ci=nlsnci39&am=3&wc=none&r=[RANDOM]""]"
333379,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5622.1264338TRIPLELIFTINC\/B8431096.127534385;dc_trk_aid=300679583;dc_trk_cid=67745793;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31003?limit=1""]"
329182,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7914.124997.GOOGLESEARCH\/B9159119.124336946;sz=1x1;ord=[timestamp]?"",""https:\/\/adfarm.mediaplex.com\/ad\/tr\/28835-218072-2190-0?mpt=[CACHEBUSTER]&dcid=124336946&devid=INSERT_DEVICE_ID_HERE""]"
324249,"[""http:\/\/log.dmtry.com\/redir\/1\/2495\/4052\/954086\/0\/1\/153\/0\/959\/1.ver?at=i&d=PxImp&img=1"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8092.1264338TRIPLELIFTINC\/B8853628.121068274;sz=1x1;ord=[timestamp]?""]"
334565,[]
326840,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16042681&PluID=0&ord=[timestamp]&rtu=-1""]"
323131,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13957513&PluID=0&ord=[timestamp]&rtu=-1""]"
335157,"[""https:\/\/mydmp.exelator.com\/load\/?p=725&g=10&cpid=%%TTD_CAMPAIGNID%%&plid=%%TTD_ADGROUPID%%&adid=%%TTD_CREATIVEID%%&stid=%%TTD_SITE%%&crid=%%TTD_CREATIVEID%%&cb=%%TTD_CACHEBUSTER%%&stnm=%%TTD_SUPPLYVENDOR%%&tdid=%%TTD_TDID%%&frmt=%%TTD_ADFORMAT%%""]"
329295,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305203&PluID=0&ord=[timestamp]&rtu=-1""]"
322821,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5956.Turn\/B8271547.118521101;sz=1x1;ord=[timestamp]?""]"
316082,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13218803&PluID=0&ord=[timestamp]&rtu=-1""]"
335851,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4620.150834TURN\/B9494996.129225916;dc_trk_aid=302266747;dc_trk_cid=69245969;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337103,NULL
323434,"[""http:\/\/media.mvmtwatches.com\/image?spacedesc=24383578_24383536_1x1_24383577_24383578&random=&ML_NIF=N""]"
323950,"[""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329407&PluID=0&ord=[timestamp]&rtu=-1""]"
328303,[]
337757,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485015;dc_trk_aid=301461694;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
335387,"[""http:\/\/amp.mediaforge.com\/link\/things_remembered\/e574ab1c-dcce-11e5-8288-2e55f6579318""]"
334826,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3867.275383.THEEXCHANGELAB\/B9311854.126567872;kw=5_${CP_ID}_${CREATIVE_ID};sz=1x1;ord=${CACHEBUSTER}""]"
337609,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9429306.128238849;dc_trk_aid=301624101;dc_trk_cid=68947293;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32013?limit=1""]"
328625,NULL
337289,NULL
337698,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N38206.1264338TRIPLELIFTINC\/B9289656.130496357;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/log.dmtry.com\/redir\/1\/2495\/3850\/1248591\/0\/1\/160\/0\/971\/1.ver?at=i&d=PxImp&img=1"",""http:\/\/tags.bluekai.com\/site\/33428?limit=1""]"
332953,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9261834.125892224;dc_trk_aid=299492615;dc_trk_cid=67750794;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
333031,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283797&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
338164,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16649872&PluID=0&ord=[timestamp]&rtu=-1""]"
337317,[]
329841,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6451.668587.AODDISPLAY\/B8571044.124479135;sz=1x1;ord=[timestamp]?""]"
327773,NULL
324116,[]
325188,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.1264338TRIPLELIFTINC\/B8798676.121190442;dc_trk_aid=294108701;dc_trk_cid=63394380;ord=[timestamp]?""]"
337736,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16420923&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/s.adsrvs.com\/2\/692496\/analytics.js?pp=Xaxis&si=18556&ac=574273&pc=16420923&dm=1x1&md=display&bt=programmatic&c2=Deloitte%20Consulting%20FY'16&c3=P78TD0_DLT_CON_004_Endemic_XAXIS_TripleLift_Native_TWO_Display_Contextual_Run%20of%20Network_Contextual_P18%2B_1%20x%201_Site-served_Sizmek_NA&dt=6924961459529946449012""]"
330840,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N208202.1081839AUDIENCETRADING.C\/B9159850.132238762;sz=1x1;ord=[RANDOM_NUMBER];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/ohlone.vizu.com\/a.gif?vzcid=29700&vzadid=custom_dinneryeastrolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]""]"
335392,"[""https:\/\/ads.bridgetrack.com\/event\/?type=-1&BTData=LO8.B.gAB6f.Cx.xW.cHxV.m2F.LiQ5.E8.hke.1.nB.BZv.E&r=[Random]"",""https:\/\/secure-gl.imrworldwide.com\/cgi-bin\/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]""]"
320597,"[""https:\/\/ad.doubleclick.net\/ddm\/jump\/N2949.1264338.TRIPLELIFTINC\/B8719817.118168819;sz=1x1;ord=[timestamp]?""]"
330342,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=7256&c=104640&b=114538&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
337774,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485013;dc_trk_aid=303309368;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/34286?limit=1""]"
335643,[]
332822,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16254286&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=651628&script=false&rnd=[CACHEBUSTER]&redir=http:\/\/secure.insightexpressai.com\/adserver\/1pixel.gif""]"
330008,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15014184&PluID=0&ord=[timestamp]&rtu=-1""]"
315018,"[""https:\/\/ad.doubleclick.net\/ddm\/adi\/N7310.468584.AMNETGROUPINC.\/B8601610.116217424;sz=1x1""]"
337774,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485013;dc_trk_aid=301461699;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
333303,"[""https:\/\/secure-gl.imrworldwide.com\/cgi-bin\/m?ci=nlsnci304&am=3&at=view&rt=banner&st=image&ca=nlsn32507&cr=crtve&pc=dcbm_plc0001&ce=dcbm&r=[timestamp]"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7676.791086DOUBLECLICKTECH.COM\/B9346614.127230865;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tag.researchnow.com\/t\/beacon?pr=6783&ca=9346614&pl=127230865&cr=68190992&si=2385324&adn=3&tt=3&a=1""]"
324239,"[""http:\/\/log.dmtry.com\/redir\/1\/2495\/4052\/954082\/0\/1\/153\/0\/959\/1.ver?at=i&d=PxImp&img=1"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8092.1264338TRIPLELIFTINC\/B8853628.121067167;sz=1x1;ord=[timestamp]?""]"
332571,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N8821.150834TURN\/B9044656.127212767;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329725,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6959.133090MEDIAMATH\/B8672009.124885168;dc_trk_aid=297741742;dc_trk_cid=66599885;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
324247,"[""http:\/\/log.dmtry.com\/redir\/1\/2495\/4052\/954086\/0\/1\/153\/0\/959\/1.ver?at=i&d=PxImp&img=1"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8092.1264338TRIPLELIFTINC\/B8853628.121065956;sz=1x1;ord=[timestamp]?""]"
336481,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6036.1264338TRIPLELIFTINC\/B9331301.129105549;dc_trk_aid=302438599;dc_trk_cid=69417549;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/33374?limit=1""]"
334920,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5622.1264338TRIPLELIFTINC\/B8431096.127530683;dc_trk_aid=300676001;dc_trk_cid=67748032;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31003?limit=1""]"
336812,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334133.129038995;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
326512,[]
324587,"[""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=474100&script=false&rnd=[INSERT_CACHEBUSTER_HERE]&redir=\/\/secure.insightexpressai.com\/adserver\/1pixel.gif"",""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14074184&PluID=0&ord=[timestamp]&rtu=-1""]"
326574,"[""https:\/\/ads.bridgetrack.com\/event\/?type=-1&BTData=G5r.B.gAB4f.Cx.v5.bZe6.j63.Kcot.fkc.1.nB.BZv.E&r=[random]""]"
322717,[]
334523,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9369829.127556358;dc_trk_aid=300500926;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31127?limit=1""]"
337192,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334131.130360984;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330549,NULL
333324,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N7252.149937.VARICKMM\/B9321943.127290203;dc_trk_aid=300318798;dc_trk_cid=68166427;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329402,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6451.668587.AODDISPLAY\/B8476430.124476584;sz=1x1;ord=[timestamp]?""]"
332123,[]
332137,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16438332&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/pixel.adsafeprotected.com\/rfw\/st\/49039\/7680994\/skeleton.gif""]"
336716,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9318883.129090558;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
328331,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15107927&PluID=0&ord=%%TTD_CACHEBUSTER%%&rtu=-1&pcp=$$%%TTD_IMPRESSIONID%%||%%TTD_CREATIVEID%%$$""]"
329276,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305185&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
326997,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14829115&PluID=0&ord=[timestamp]&rtu=-1""]"
337023,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9494185.129050427;dc_trk_aid=302595422;dc_trk_cid=69507632;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
314625,[]
329477,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6451.668587.AODDISPLAY\/B8476430.124477056;sz=1x1;ord=[timestamp]?""]"
327722,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=14&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=2664361;122738782;295905322;65577750&migTrackFmtExt=client;io;ad;crtv"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N339.1264338TRIPLELIFTINC\/B8515270.122738782;dc_trk_aid=295905322;dc_trk_cid=65577750;ord=[timestamp]?"",""https:\/\/pixel.adsafeprotected.com\/rfw\/st\/35102\/6115091\/skeleton.gif"",""http:\/\/tags.bluekai.com\/site\/29693?limit=1""]"
